battery_id,true_rul_cycles,cycle,current_capacity_ah,initial_capacity_ah,drop_from_initial_ah,local_slope_ah_per_cycle,local_std_ah,local_mean_ah
B0005,28,97,1.5065638960681105,1.8564874208181572,0.34992352475004673,-0.00397801533135944,0.03898914317307295,1.5668753769953623
B0005,27,98,1.5015453526671363,1.8564874208181572,0.3549420681510209,-0.003909965110821371,0.03839041995182935,1.5623316273168544
B0005,26,99,1.4908444050400238,1.8564874208181572,0.3656430157781334,-0.003885632214457258,0.038165173582485626,1.5576019394611913
B0005,25,100,1.485868384561201,1.8564874208181572,0.37061903625695614,-0.0038646296732431076,0.03796968993484267,1.5528724558947862
B0005,24,101,1.480413677976106,1.8564874208181572,0.3760737428420513,-0.003854498558943707,0.03787514801623762,1.5481487289766174
B0005,23,102,1.4752095869031632,1.8564874208181572,0.38127783391499404,-0.0038893706939228316,0.038186827013568125,1.5436115265275034
B0005,22,103,1.4859035988304024,1.8564874208181572,0.37058382198775486,-0.003827530848173018,0.037695720891411405,1.5395895418302221
B0005,21,104,1.4960918298136696,1.8564874208181572,0.3603955910044876,-0.003681094478889895,0.03665876123912496,1.536075462044286
B0005,20,105,1.4808005946928984,1.8564874208181572,0.37568682612525883,-0.003663266737655841,0.036525454426762013,1.5324231741540388
B0005,19,106,1.4697543268466824,1.8564874208181572,0.3867330939714748,-0.003699541725228193,0.036812106947813686,1.528555351821454
B0005,18,107,1.4539012274845928,1.8564874208181572,0.4025861933335644,-0.0037923004169688455,0.03762764991833653,1.5241872903796934
B0005,17,108,1.454146206723569,1.8564874208181572,0.4023412140945881,-0.0037521845907309537,0.03724934406123075,1.519474617628826
B0005,16,109,1.455023751906683,1.8564874208181572,0.4014636689114741,-0.00378692381970816,0.03752709786722518,1.5154844035330453
B0005,15,110,1.449042163761236,1.8564874208181572,0.40744525705692114,-0.0038747724548581475,0.03819839223628169,1.5116224091552932
B0005,14,111,1.4386709371480566,1.8564874208181572,0.4178164836701006,-0.004013402711715958,0.03928054311942694,1.5075859088156602
B0005,13,112,1.433445432156979,1.8564874208181572,0.42304198866117826,-0.004133827277904183,0.040233890945185175,1.5033847043269453
B0005,12,113,1.4333958900838095,1.8564874208181572,0.4230915307343477,-0.004231542847621043,0.0409629275583213,1.4993415888767188
B0005,11,114,1.42806487344776,1.8564874208181572,0.4284225473703973,-0.004349789044497094,0.041824732329154055,1.495314614392009
B0005,10,115,1.4229203181741186,1.8564874208181572,0.43356710264403864,-0.004520835333540894,0.042986285763515666,1.4914707383663948
B0005,9,116,1.417429032731308,1.8564874208181572,0.43905838808684927,-0.004747189137099035,0.0444153755067289,1.4877878975157373
B0005,8,117,1.412409228794446,1.8564874208181572,0.4440781920237111,-0.004952555780849961,0.04573647234704484,1.483917363043031
B0005,7,118,1.412578792940193,1.8564874208181572,0.44390862787796426,-0.0051457014323517646,0.046882865608964874,1.4802484119648913
B0005,6,119,1.4075983731469897,1.8564874208181572,0.44888904767116755,-0.005357600450663682,0.048107162885743675,1.4765854912748249
B0005,5,120,1.4333920485221476,1.8564874208181572,0.4230953722960096,-0.00474500294149723,0.04226990239634724,1.4708379295878742
B0005,4,121,1.4382550176792908,1.8564874208181572,0.41823240313886645,-0.004313758620621905,0.03893888515636119,1.4666514586880361
B0005,3,122,1.4173547174485526,1.8564874208181572,0.43913270336960464,-0.004070146484291287,0.03683976590402,1.4622935651104285
B0005,2,123,1.406981663677643,1.8564874208181572,0.4495057571405141,-0.003943673336611972,0.035748589501534936,1.458113768460121
B0005,1,124,1.4012037783587623,1.8564874208181572,0.4552836424593949,-0.0038360824362527056,0.03479065317361894,1.4539221335104477
B0006,79,30,1.857228890885317,2.035337591005598,0.17810870012028102,-0.005481257831879356,0.057171127199138604,1.9362695624376671
B0006,78,31,1.9247760889090637,2.035337591005598,0.11056150209653426,-0.004872181490772327,0.05414988386603662,1.9325841790344496
B0006,77,32,1.8822317526092551,2.035337591005598,0.15310583839634284,-0.004558718151378481,0.05204301994195967,1.9278205625870444
B0006,76,33,1.855276687885587,2.035337591005598,0.18006090312001088,-0.004437047916635797,0.0511119657932748,1.9225522398050485
B0006,75,34,1.839250891718188,2.035337591005598,0.19608669928740996,-0.004348735101666347,0.05035545025662669,1.9167511140109634
B0006,74,35,1.8185396073994429,2.035337591005598,0.2167979836061551,-0.004404583769009224,0.05085699602914718,1.9106848230034525
B0006,73,36,1.8134770059567056,2.035337591005598,0.2218605850488924,-0.004319908541350576,0.05001674124934137,1.9040040873355708
B0006,72,37,1.7971018450305436,2.035337591005598,0.23823574597505437,-0.004257207197593616,0.0493359141712099,1.8968041119823564
B0006,71,38,1.7810046294120476,2.035337591005598,0.25433296159355034,-0.004507847431527764,0.051663367822506585,1.89054460542033
B0006,70,39,1.7710130422682329,2.035337591005598,0.2643245487373651,-0.004743697627301952,0.05386407221544264,1.88397283428149
B0006,69,40,1.7604712448170945,2.035337591005598,0.2748663461885035,-0.005035254782531286,0.05646107367777448,1.8774141827168582
B0006,68,41,1.7502913788006589,2.035337591005598,0.2850462122049391,-0.00538516074115006,0.05940681732579695,1.8709039236297826
B0006,67,42,1.7394925037732578,2.035337591005598,0.29584508723234015,-0.005792655105856429,0.06266227400312573,1.8643953236060873
B0006,66,43,1.7546766553637203,2.035337591005598,0.28066093564187766,-0.006094416582781071,0.06465808402477698,1.858775213653651
B0006,65,44,1.7659390941842177,2.035337591005598,0.2693984968213803,-0.006327050893898663,0.0659563875819334,1.853910185761509
B0006,64,45,1.7337887419624838,2.035337591005598,0.3015488490431142,-0.006776810513174065,0.06874591971053678,1.8483342533536606
B0006,63,46,1.713325912040734,2.035337591005598,0.32201167896486393,-0.007366006266910995,0.07241232048196158,1.8424718172614802
B0006,62,47,1.7024077813673466,2.035337591005598,0.33292980963825136,-0.00802270344962997,0.07629135687331068,1.836609464232097
B0006,61,48,1.82371946178183,2.035337591005598,0.211618129223768,-0.007892345777002619,0.0761040196363731,1.835147789086424
B0006,60,49,1.8081284050314708,2.035337591005598,0.2272091859741272,-0.007842930119264268,0.07600754332977638,1.833165760672627
B0006,59,50,1.7757610945034283,2.035337591005598,0.25957649650216963,-0.007203208407135871,0.07159459055832373,1.826370245547714
B0006,58,51,1.7447409841836798,2.035337591005598,0.2905966068219181,-0.006825161475165999,0.06873116867586833,1.81927661475089
B0006,57,52,1.729207034132373,2.035337591005598,0.3061305568732249,-0.006533576906928689,0.06639673717880941,1.812056348652677
B0006,56,53,1.7081086552553244,2.035337591005598,0.32722893575027356,-0.006430484679909348,0.06555333735603004,1.8048517667555874
B0006,55,54,1.6975954237461768,2.035337591005598,0.3377421672594212,-0.006149155111341821,0.06283499843772725,1.7965722431090545
B0006,54,55,1.6820634524029463,2.035337591005598,0.35327413860265167,-0.006164916762000856,0.0629722476732651,1.7892607605040503
B0006,53,56,1.6714768322295086,2.035337591005598,0.36386075877608937,-0.006308168568787212,0.0641384913810069,1.7823541811223644
B0006,52,57,1.6607591387047655,2.035337591005598,0.3745784523008324,-0.006499880632699237,0.06566940945510022,1.775435947984976
B0006,51,58,1.651121015038069,2.035337591005598,0.3842165759675289,-0.006746129982140241,0.06756091810028222,1.7686058349193015
B0006,50,59,1.640134925619093,2.035337591005598,0.39520266538650506,-0.007046740342641119,0.06980228010424372,1.7617703392337523
B0006,49,60,1.629199941616544,2.035337591005598,0.40613764938905406,-0.007243698391517759,0.07139096217698905,1.7541693742581261
B0006,48,61,1.6088496302961666,2.035337591005598,0.4264879607094314,-0.00700464709468082,0.06869844177663925,1.7436384923043633
B0006,47,62,1.6035244898969248,2.035337591005598,0.4318131011086732,-0.006952792812225625,0.06817107426709354,1.7343482502139522
B0006,46,63,1.5989712144027983,2.035337591005598,0.43636637660279964,-0.006992203817943698,0.06854010162702599,1.7258047344311924
B0006,45,64,1.5876273123575604,2.035337591005598,0.4477102786480376,-0.007101283765493977,0.0695329309135076,1.7174172817858384
B0006,44,65,1.5829719744686166,2.035337591005598,0.4523656165369814,-0.007271277495900584,0.07095654383149101,1.7095650273548102
B0006,43,66,1.567137636713563,2.035337591005598,0.468199954292035,-0.007473529551948973,0.07268884054392073,1.7013537150467057
B0006,42,67,1.5613446139713882,2.035337591005598,0.47399297703420973,-0.0077164821440925,0.07463068056411296,1.6934951406780672
B0006,41,68,1.551171189279042,2.035337591005598,0.4841664017265559,-0.00803118746996978,0.07701289299572228,1.6858340260069666
B0006,40,69,1.5406741606295171,2.035337591005598,0.49466343037608085,-0.008380261239012454,0.0795774170196951,1.6781560632856765
B0006,39,70,1.5253138744624433,2.035337591005598,0.5100237165431547,-0.008798648969468463,0.0826072242465882,1.6703174842738546
B0006,38,71,1.5301570318067428,2.035337591005598,0.5051805591988552,-0.009151365852942399,0.08492200916217904,1.6629796727073907
B0006,37,72,1.524656683447409,2.035337591005598,0.5106809075581891,-0.009516097538258864,0.08719575376788785,1.6558184786965293
B0006,36,73,1.5145492986655429,2.035337591005598,0.5207882923400551,-0.009745731074235726,0.08876091259470414,1.6478142334732566
B0006,35,74,1.509391504602082,2.035337591005598,0.5259460864035159,-0.009824126726120977,0.08932496262377301,1.6392626471538525
B0006,34,75,1.5039974333050703,2.035337591005598,0.5313401577005277,-0.010044901423016863,0.09073217530343358,1.631602936865272
B0006,33,76,1.4935201918040188,2.035337591005598,0.5418173992015791,-0.010372151117418871,0.0926908020816076,1.6242760795240485
B0006,32,77,1.4876323024497422,2.035337591005598,0.5477052885558558,-0.010714884549679756,0.09465320664017185,1.6171168968934613
B0006,31,78,1.5302876214401704,2.035337591005598,0.5050499695654276,-0.009850228148479754,0.08770433555311972,1.6073358355487395
B0006,30,79,1.5040760088360112,2.035337591005598,0.5312615821695867,-0.009131644237624215,0.08124548290553724,1.5972007556755574
B0006,29,80,1.4887593608730894,2.035337591005598,0.5465782301325086,-0.008599815526969637,0.0764100625523101,1.5876340312212127
B0006,28,81,1.4782779285546637,2.035337591005598,0.5570596624509343,-0.008221842542652246,0.07304435645510178,1.5787519293669119
B0006,27,82,1.478459982215684,2.035337591005598,0.5568776087899139,-0.007831265950807175,0.06961567678095237,1.5703936943030223
B0006,26,83,1.473214844899973,2.035337591005598,0.5621227461056251,-0.007508467918141337,0.06684046225649691,1.5625639006245107
B0006,25,84,1.4675164935067897,2.035337591005598,0.5678210974988083,-0.007190425112722488,0.0640482566503415,1.5548946029498645
B0006,24,85,1.4516292657521337,2.035337591005598,0.5837083252534643,-0.006979626546691037,0.06212546226464284,1.5472134633948371
B0006,23,86,1.4519237720967175,2.035337591005598,0.5834138189088804,-0.006737409998030441,0.059949742119997824,1.5398950280570778
B0006,22,87,1.4471484694777743,2.035337591005598,0.5881891215278237,-0.006502229301416757,0.057819245457917695,1.5327746724161782
B0006,21,88,1.4468538105659885,2.035337591005598,0.5884837804396095,-0.006240375769131304,0.05546099400720838,1.5259657656004422
B0006,20,89,1.4416741930284678,2.035337591005598,0.5936633979771302,-0.005996818848999862,0.05324009737322257,1.5193504078474216
B0006,19,90,1.5935866593100128,2.035337591005598,0.4417509316955852,-0.004760292299665478,0.05113285413139492,1.5181632984372035
B0006,18,91,1.5463902376915637,2.035337591005598,0.48894735331403427,-0.003952760035815816,0.04860719194779472,1.516081318683717
B0006,17,92,1.51470559175661,2.035337591005598,0.5206319992489881,-0.003358579340215508,0.045815717032241604,1.513120688745706
B0006,16,93,1.4989786083335404,2.035337591005598,0.5363589826720576,-0.0028577459779425335,0.042999534670293854,1.509787601876731
B0006,15,94,1.4831110745410492,2.035337591005598,0.5522265164645488,-0.002493027016391714,0.04072562443688612,1.506303727282847
B0006,14,95,1.4729664825468278,2.035337591005598,0.5623711084587701,-0.002179359482372964,0.038551814797251796,1.5026368775521208
B0006,13,96,1.4627604396099307,2.035337591005598,0.5725771513956672,-0.001991794002132412,0.0372620905596333,1.4991576376486664
B0006,12,97,1.4518364681062514,2.035337591005598,0.5835011228993465,-0.001868216171370616,0.03634383963475392,1.4955073661198286
B0006,11,98,1.4468670644030392,2.035337591005598,0.5884705266025587,-0.0017981361339626826,0.03583806779983314,1.492030561957295
B0006,10,99,1.441380399427779,2.035337591005598,0.593957191577819,-0.0017894382817973933,0.035777837963741566,1.4887207699172371
B0006,9,100,1.431210744960774,2.035337591005598,0.6041268460448239,-0.0019081044626285517,0.03654895273691717,1.4855839989338482
B0006,8,101,1.4260247179525716,2.035337591005598,0.6093128730530264,-0.001984957661604601,0.037091724047073074,1.4821129218053757
B0006,7,102,1.420487649966195,2.035337591005598,0.614849941039403,-0.0020891348078633616,0.037815286153843365,1.4786406206893354
B0006,6,103,1.4207006230355006,2.035337591005598,0.6146369679700974,-0.0022152951893313986,0.038589247372719744,1.4755123315016674
B0006,5,104,1.452255804330839,2.035337591005598,0.5830817866747591,-0.002131687830452914,0.03827886788425995,1.4736078081592927
B0006,4,105,1.431557632772571,2.035337591005598,0.603779958233027,-0.002193395662865762,0.038569384334612856,1.4711931481415428
B0006,3,106,1.415015751158943,2.035337591005598,0.620321839846655,-0.0024018508706430035,0.03961476732995762,1.4685763334533737
B0006,2,107,1.4097311506517451,2.035337591005598,0.6256064403538528,-0.0026500767354616303,0.04081553339425172,1.4659796283934403
B0006,1,108,1.404917318129309,2.035337591005598,0.6304202728762889,-0.0026005237239401994,0.04043364811133495,1.4618006182830783
B0018,67,30,1.6940366439243106,1.8550045207910817,0.16096787686677105,-0.005541035073274937,0.04937747527208953,1.7737124311095156
B0018,66,31,1.6819027078768087,1.8550045207910817,0.17310181291427296,-0.005572720767072472,0.049654091956757684,1.7679423706790398
B0018,65,32,1.6769770618433686,1.8550045207910817,0.1780274589477131,-0.005640606409854643,0.050218377097960905,1.7624017550168523
B0018,64,33,1.6655229306478936,1.8550045207910817,0.1894815901431881,-0.005733216687211851,0.05101375614477019,1.7565991246239308
B0018,63,34,1.6571924575832084,1.8550045207910817,0.19781206320787326,-0.005863691541080626,0.05211000098699253,1.7508164197268306
B0018,62,35,1.6482241555294048,1.8550045207910817,0.20678036526167687,-0.005960861342650417,0.05296206305740596,1.7446672180130782
B0018,61,36,1.6387701497987262,1.8550045207910817,0.21623437099235554,-0.006065711913034782,0.053892032306561,1.7383419268528812
B0018,60,37,1.6276486907262062,1.8550045207910817,0.22735583006487547,-0.0062084186323783435,0.055157083909864485,1.7318901768914283
B0018,59,38,1.62215370227252,1.8550045207910817,0.2328508185185616,-0.0063420522069366336,0.056312768575361716,1.7254562999457346
B0018,58,39,1.6140066510467586,1.8550045207910817,0.24099786974432313,-0.006517345978102022,0.05777306530796226,1.7191132532440676
B0018,57,40,1.6760516154424625,1.8550045207910817,0.17895290534861918,-0.006078011430381332,0.05490963758888365,1.7142116327493357
B0018,56,41,1.649300642552199,1.8550045207910817,0.2057038782388827,-0.005821524982807207,0.052976302782883324,1.7087841424335573
B0018,55,42,1.63238299185809,1.8550045207910817,0.22262152893299159,-0.005653004626314207,0.0515893632788485,1.703040520888434
B0018,54,43,1.6164159719025777,1.8550045207910817,0.238588548888504,-0.005606329036715992,0.051193748616739324,1.6972262416256438
B0018,53,44,1.6109028378249377,1.8550045207910817,0.24410168296614398,-0.005568464696897446,0.05087401451795186,1.691473978791744
B0018,52,45,1.5954638693695655,1.8550045207910817,0.25954065142151617,-0.005570887283621424,0.05089606566478924,1.6852914873530274
B0018,51,46,1.726707440085764,1.8550045207910817,0.12829708070531765,-0.004711152744987515,0.04898289744728366,1.6838081007001295
B0018,50,47,1.7165673917429751,1.8550045207910817,0.13843712904810657,-0.0039148211079841466,0.04682154921392484,1.6820726671025386
B0018,49,48,1.6958235570934848,1.8550045207910817,0.15918096369759693,-0.003332603529452025,0.04499070365948259,1.680145769665931
B0018,48,49,1.6777783190792557,1.8550045207910817,0.17722620171182601,-0.0028921948388559667,0.043285331071404975,1.6778643889138563
B0018,47,50,1.6606586897774192,1.8550045207910817,0.19434583101366254,-0.0025907831784376368,0.0419248880198765,1.6752975207829244
B0018,46,51,1.6664109274827466,1.8550045207910817,0.18859359330833514,-0.0022603977435100564,0.040623463469715876,1.6731273292474296
B0018,45,52,1.6468336174407805,1.8550045207910817,0.2081709033503012,-0.002185430040774672,0.04033783541804212,1.6710686168472206
B0018,44,53,1.6257639928779952,1.8550045207910817,0.22924052791308647,-0.002199088004791784,0.04041023766234097,1.668211751374213
B0018,43,54,1.6121577411874597,1.8550045207910817,0.242846779603622,-0.0022897586012036266,0.04094098126367381,1.6650336048362198
B0018,42,55,1.6057366823755344,1.8550045207910817,0.24926783841554734,-0.0020915980009290785,0.03916810163645592,1.66025022070087
B0018,41,56,1.673645314879889,1.8550045207910817,0.1813592059111926,-0.0015050435968139778,0.036890845273927324,1.6582794073720997
B0018,40,57,1.6404348572349936,1.8550045207910817,0.21456966355608809,-0.0011791219649574147,0.0350397826461475,1.6555528581856254
B0018,39,58,1.6132653317422077,1.8550045207910817,0.24173918904887404,-0.0010637140900045603,0.03421935817420176,1.6522668259442075
B0018,38,59,1.5920964324686278,1.8550045207910817,0.26290808832245394,-0.0011277652860301468,0.03471669080694025,1.6486944458556059
B0018,37,60,1.5866011820698824,1.8550045207910817,0.26840333872119926,-0.0012156621736065761,0.035389438702625495,1.6451132637937917
B0018,36,61,1.580076649033625,1.8550045207910817,0.2749278717574566,-0.0013815329325545973,0.036561843045029095,1.641719061832352
B0018,35,62,1.5641732953289167,1.8550045207910817,0.290831225462165,-0.0016386695795530574,0.03849203987780987,1.63795893628187
B0018,34,63,1.555618272193922,1.8550045207910817,0.2993862485971597,-0.0019798031575739158,0.04085204635049314,1.6342954476667382
B0018,33,64,1.5402045278637395,1.8550045207910817,0.3147999929273422,-0.002428930936634287,0.043946677159286365,1.630395850009422
B0018,32,65,1.5321613015959863,1.8550045207910817,0.3228432191950954,-0.0029397483855486666,0.047195505255308336,1.6265270882116418
B0018,31,66,1.5316232403693415,1.8550045207910817,0.3233812804217402,-0.0034675963673567105,0.050098781509031,1.6229555245639955
B0018,30,67,1.5222595950771978,1.8550045207910817,0.3327449257138839,-0.004084880862148379,0.0532428564695821,1.6194425547090285
B0018,29,68,1.5065267126851285,1.8550045207910817,0.3484778081059532,-0.004794672596124989,0.05696227893752813,1.615588321722782
B0018,28,69,1.5014219556532926,1.8550045207910817,0.3535825651377891,-0.005542137870201056,0.06053923897152073,1.6118354985430001
B0018,27,70,1.4963534117486457,1.8550045207910817,0.358651109042436,-0.0058443138197345245,0.06273914378278277,1.6058455584198725
B0018,26,71,1.5334262000312422,1.8550045207910817,0.3215783207598395,-0.0060118452513625974,0.06350712850522879,1.6019830770025076
B0018,25,72,1.523845267514426,1.8550045207910817,0.33115925327665563,-0.006306305566074763,0.06475166466952412,1.5983651528577185
B0018,24,73,1.501192099426124,1.8550045207910817,0.3538124213649576,-0.006808740084234019,0.06694713367268448,1.5945243571085037
B0018,23,74,1.492417671450291,1.8550045207910817,0.36258684934079066,-0.007354537855508478,0.06931741580427454,1.590574851562682
B0018,22,75,1.483323851940123,1.8550045207910817,0.37168066885095863,-0.008012762424371822,0.07192746786128841,1.5868368509817006
B0018,21,76,1.4807376792294196,1.8550045207910817,0.3742668415616621,-0.007732648457428591,0.06949421257193014,1.5786378589531556
B0018,20,77,1.4735077809902477,1.8550045207910817,0.381496739800834,-0.0074596688677600635,0.06706759746554351,1.5705358719280649
