segment_id,vehicle,session_index,split,proxy_capacity_ah,soc_start,voltage_start,voltage_60,voltage_300,voltage_600,current_mean,tmax_mean,temperature_rise,cell_gap_mean,cell_gap_max
vehicle_012_session_00016,vehicle_012,16,train,136.62932594968734,39.2,331.9,333.0,335.2,338.0,-74.66711578947368,31.75,1,0.026605263157894715,0.028000000000000025
vehicle_012_session_00017,vehicle_012,17,train,137.11130759825653,62.0,347.2,349.20000000000005,352.6,356.8,-74.32368565789474,36.51315789473684,1,0.027223684210526334,0.028999999999999915
vehicle_012_session_00018,vehicle_012,18,train,136.2973496448864,46.8,332.7,334.0,335.4,337.1,-28.59334,33.653333333333336,1,0.012453333333333335,0.014000000000000234
vehicle_012_session_00019,vehicle_012,19,train,134.72512739805694,18.4,326.3,327.7,329.29999999999995,330.5,-73.93025671052632,31.92105263157895,1,0.02636842105263155,0.028000000000000025
vehicle_012_session_00020,vehicle_012,20,train,131.79909566197693,26.0,326.1,327.75,328.6,329.4,-38.8173432,37.0,0,0.014533333333333367,0.016000000000000014
vehicle_012_session_00021,vehicle_012,21,train,135.298698712845,34.0,329.9,331.0,332.5,334.4,-69.95920644736843,37.828947368421055,1,0.02505263157894743,0.027000000000000135
vehicle_012_session_00022,vehicle_012,22,train,134.6027875289352,45.6,334.1,335.575,338.675,342.7,-72.51733506666666,39.38666666666666,1,0.02728,0.030999999999999694
vehicle_012_session_00023,vehicle_012,23,train,132.9609674329502,31.6,327.5,328.3,328.9,329.4,-22.333333333333332,37.0,0,0.009000000000000015,0.01100000000000012
vehicle_012_session_00024,vehicle_012,24,train,134.5882230836514,33.6,330.2,331.3,332.8,334.7,-73.43116194805194,35.79220779220779,1,0.02624675324675328,0.028000000000000025
vehicle_012_session_00025,vehicle_012,25,train,134.07315057425214,21.6,326.1,326.79999999999995,327.8,328.6,-40.399989999999995,36.0,0,0.015346666666666675,0.017000000000000348
vehicle_012_session_00026,vehicle_012,26,train,133.01630694444444,42.4,333.6,333.9,334.9,336.3,-40.399989999999995,38.0,0,0.015631578947368458,0.017000000000000348
vehicle_012_session_00027,vehicle_012,27,train,134.38571354611827,19.2,325.3,326.20000000000005,327.45,328.3,-45.20264184210527,37.0,0,0.017684210526315792,0.020999999999999908
vehicle_012_session_00028,vehicle_012,28,train,137.27669663877506,50.8,339.9,340.6,343.375,346.9,-73.32401279999999,39.49333333333333,1,0.027840000000000018,0.02900000000000036
vehicle_012_session_00029,vehicle_012,29,train,133.9802755244883,22.0,327.1,328.3,329.6125,330.8,-70.94285142857142,39.33766233766234,1,0.025584415584415605,0.027000000000000135
vehicle_012_session_00030,vehicle_012,30,train,133.46211753689235,24.0,326.1,326.6,327.4,327.8,-27.064003999999997,42.0,0,0.011066666666666662,0.01200000000000001
vehicle_012_session_00031,vehicle_012,31,train,133.7991530609292,20.0,326.1,327.1,328.2,329.1,-52.09474631578948,39.0,0,0.019539473684210537,0.02100000000000035
vehicle_012_session_00032,vehicle_012,32,train,132.26467254129128,41.2,332.7,332.8,333.70000000000005,334.9,-40.20001,43.21052631578947,1,0.015552631578947373,0.016999999999999904
vehicle_012_session_00033,vehicle_012,33,train,138.0306157066994,45.2,332.8,333.70000000000005,335.4,337.7,-45.1881680263158,40.0,0,0.017657894736842084,0.020000000000000018
vehicle_012_session_00034,vehicle_012,34,train,133.8507030976431,20.0,325.5,326.3,327.5,328.3,-45.2039577631579,40.0,0,0.01756578947368419,0.019000000000000128
vehicle_012_session_00035,vehicle_012,35,train,134.32817141554438,20.4,325.7,326.7,327.8,328.6,-45.15201000000001,36.0,0,0.017013333333333356,0.018000000000000238
vehicle_012_session_00036,vehicle_012,36,train,133.66755930236684,11.2,322.4,323.9,326.7,328.8,-74.1552717105263,40.0,0,0.028000000000000008,0.03000000000000025
vehicle_012_session_00037,vehicle_012,37,train,134.08976589041595,23.2,326.7,327.5,328.5,329.2,-45.100009868421054,41.03947368421053,1,0.01677631578947374,0.018000000000000238
vehicle_012_session_00038,vehicle_012,38,train,133.0756554289641,13.6,325.3,325.5,326.4,327.5,-45.06624038961039,34.81818181818182,0,0.017207792207792186,0.018000000000000238
vehicle_012_session_00039,vehicle_012,39,train,133.023048968254,13.2,321.9,323.0,324.65,326.1,-40.06843105263158,37.973684210526315,-1,0.016631578947368407,0.018000000000000238
vehicle_012_session_00040,vehicle_012,40,train,135.32153793049272,11.2,321.9,322.2,323.2,324.2,-26.100010000000008,38.0,0,0.01219736842105265,0.014000000000000234
vehicle_012_session_00041,vehicle_012,41,train,137.40817651028416,47.2,333.0,333.6,334.9,336.1,-22.502635131578945,38.0,0,0.01057894736842105,0.0129999999999999
vehicle_012_session_00042,vehicle_012,42,train,134.72054705165695,16.0,323.5,324.65,326.3,327.5,-44.665343866666674,33.0,0,0.018319999999999937,0.019999999999999574
vehicle_012_session_00043,vehicle_012,43,train,133.23702744286842,39.2,332.4,332.75,333.6,334.7,-44.700010000000006,35.0,0,0.016855263157894755,0.018000000000000238
vehicle_012_session_00044,vehicle_012,44,train,133.8374856710487,24.4,326.6,327.4,328.3,329.1,-40.43157210526315,37.0,0,0.015078947368421093,0.017000000000000348
vehicle_012_session_00045,vehicle_012,45,train,133.19325376574076,35.2,328.2,329.5,331.0,332.1,-37.402621947368424,33.0,0,0.01417105263157897,0.016000000000000014
vehicle_012_session_00046,vehicle_012,46,train,134.62752255704368,32.4,329.2,329.9,330.9,332.1,-49.510667733333335,35.266666666666666,1,0.018106666666666684,0.020000000000000018
vehicle_012_session_00047,vehicle_012,47,train,132.38863711723533,21.6,325.8,326.65,327.7,328.3,-39.899989999999995,37.0,0,0.015253333333333341,0.016000000000000014
vehicle_012_session_00048,vehicle_012,48,train,133.18579139504925,38.8,331.4,332.75,334.7,337.4,-70.75133184210526,38.86842105263158,1,0.025868421052631575,0.028000000000000025
vehicle_012_session_00049,vehicle_012,49,train,134.73379402639583,19.2,326.1,327.75,329.4,330.7,-73.01600106666666,30.88,1,0.02633333333333334,0.027000000000000135
vehicle_012_session_00050,vehicle_012,50,train,139.2759890625,67.6,351.8,353.70000000000005,356.975,360.8,-70.14667639999999,33.8,1,0.02615999999999997,0.027000000000000135
vehicle_012_session_00051,vehicle_012,51,train,135.19404128654972,23.6,327.4,328.70000000000005,329.95,331.3,-70.91841289473685,35.35526315789474,1,0.025447368421052646,0.027000000000000135
vehicle_012_session_00052,vehicle_012,52,train,134.19331603835982,24.8,327.8,329.1,330.3,331.7,-74.1826772,38.4,1,0.026666666666666696,0.028000000000000025
vehicle_012_session_00053,vehicle_012,53,train,138.86643919319602,64.0,350.5,351.35,354.6,358.6,-74.30264868421051,43.0,0,0.02851315789473684,0.03000000000000025
vehicle_012_session_00054,vehicle_012,54,train,134.65026983796298,44.8,332.7,333.4,334.95,337.1,-40.31580473684211,37.98684210526316,0,0.016263157894736844,0.018000000000000238
vehicle_012_session_00055,vehicle_012,55,train,135.2853086564171,24.8,326.7,327.7,328.6,329.6,-45.03685210526316,34.0,0,0.01672368421052634,0.018000000000000238
vehicle_012_session_00056,vehicle_012,56,train,133.90655730644212,24.4,328.2,329.2,330.5,332.1,-74.45394750000001,34.85526315789474,1,0.026578947368421063,0.028000000000000025
vehicle_012_session_00057,vehicle_012,57,train,133.17857364400587,23.6,327.1,327.8,328.8,329.6,-45.2039577631579,32.026315789473685,0,0.01675000000000005,0.018000000000000238
vehicle_012_session_00058,vehicle_012,58,train,136.5172813307494,48.0,334.4,335.5,337.8,340.7,-45.004000399999995,34.0,0,0.019586666666666672,0.02200000000000024
vehicle_012_session_00059,vehicle_012,59,train,131.52423607549858,24.4,328.2,329.29999999999995,330.7,332.1,-74.22238065789472,30.526315789473685,1,0.026460526315789476,0.028000000000000025
vehicle_012_session_00060,vehicle_012,60,train,132.89552063979968,73.2,359.3,360.1,363.55,367.8,-74.21974881578947,35.85526315789474,1,0.028539473684210562,0.03000000000000025
vehicle_012_session_00061,vehicle_012,61,train,137.70402115413648,62.8,347.8,349.65,352.9,356.8,-69.36053342105262,34.0,0,0.026421052631578946,0.028000000000000025
vehicle_012_session_00062,vehicle_012,62,train,134.70225939070355,20.0,326.3,327.7,329.2,330.5,-70.85733453333334,34.0,0,0.025493333333333385,0.028000000000000025
vehicle_012_session_00063,vehicle_012,63,train,135.3554953297596,31.2,329.6,330.5,331.7,333.5,-70.20790684210526,34.31578947368421,1,0.025473684210526325,0.027000000000000135
vehicle_012_session_00064,vehicle_012,64,train,132.09476187275988,22.0,327.2,328.0,328.8,329.4,-45.04474118421052,34.39473684210526,1,0.01688157894736846,0.018000000000000238
vehicle_012_session_00065,vehicle_012,65,train,134.334193505291,8.0,319.6,320.6,322.5,324.4,-45.013334666666665,35.0,0,0.01900000000000002,0.020999999999999908
vehicle_012_session_00066,vehicle_012,66,train,134.0264541608099,26.8,326.0,327.25,328.6,329.4,-37.555256078947366,39.0,0,0.01440789473684212,0.016000000000000014
vehicle_012_session_00067,vehicle_012,67,train,133.21065555909868,15.2,324.1,325.5,327.8,329.2,-69.74801333333333,35.946666666666665,1,0.02659999999999997,0.028000000000000025
vehicle_012_session_00068,vehicle_012,68,train,132.55458979275792,30.8,326.9,328.35,329.65,330.5,-37.371052846052635,40.078947368421055,1,0.014434210526315818,0.016000000000000014
vehicle_012_session_00069,vehicle_012,69,train,134.24017657746649,44.8,333.6,334.9,337.7,341.9,-72.81053842105261,41.38157894736842,1,0.02835526315789471,0.03100000000000014
vehicle_012_session_00070,vehicle_012,70,train,134.26558720825986,23.2,324.9,326.45000000000005,327.7,328.5,-37.76265781333333,37.93333333333333,0,0.014733333333333333,0.016999999999999904
vehicle_012_session_00071,vehicle_012,71,train,133.01991940858997,24.8,328.8,329.5,330.575,331.9,-70.3440068,35.733333333333334,1,0.025413333333333357,0.027000000000000135
vehicle_012_session_00072,vehicle_012,72,train,133.99075892226827,27.2,328.6,329.6,331.0,332.4,-69.95000184210528,37.0,0,0.02519736842105265,0.027000000000000135
vehicle_012_session_00073,vehicle_012,73,train,139.5697067815501,67.2,351.6,353.25,356.5,360.5,-70.24211368421052,35.03947368421053,0,0.02657894736842101,0.028000000000000025
vehicle_012_session_00074,vehicle_012,74,train,135.25051562109866,28.4,328.8,329.7,331.0375,332.4,-70.07734066666667,37.14666666666667,1,0.025320000000000047,0.027000000000000135
vehicle_012_session_00075,vehicle_012,75,train,133.9719419172394,9.6,321.1,322.75,325.7,327.8,-74.3786652,40.70666666666666,1,0.02855999999999999,0.03100000000000014
vehicle_012_session_00076,vehicle_012,76,train,135.53440897158,30.4,328.5,329.2,330.2,331.3,-50.50657960526316,35.0,0,0.01875000000000002,0.020000000000000018
vehicle_012_session_00077,vehicle_012,77,train,134.52846179039307,8.0,321.0,322.6,325.25,327.7,-70.2493657142857,31.0,0,0.027376623376623343,0.028000000000000025
vehicle_012_session_00078,vehicle_012,78,train,136.97748894757433,42.8,331.3,332.5,333.9,335.8,-44.9592205263158,37.0,0,0.017881578947368422,0.020000000000000018
vehicle_012_session_00079,vehicle_012,79,train,132.80515264501634,30.4,329.1,330.4,331.9,333.6,-74.23685197368421,34.8421052631579,1,0.02675000000000001,0.02900000000000036
vehicle_012_session_00080,vehicle_012,80,train,133.2721508437873,22.0,327.1,328.2,329.6,330.8,-70.3640008,35.16,1,0.025520000000000025,0.027000000000000135
vehicle_012_session_00081,vehicle_012,81,train,133.2244074024823,23.6,327.7,328.70000000000005,329.95,331.3,-70.93333253333333,38.96,1,0.025840000000000026,0.027000000000000135
vehicle_012_session_00082,vehicle_012,82,train,131.1848419930556,18.4,325.5,326.4,327.7,328.6,-49.788176710526336,35.0,0,0.01939473684210527,0.021999999999999797
vehicle_012_session_00083,vehicle_012,83,train,134.517992552682,52.8,338.5,339.9,342.4,344.6,-45.07734333333333,36.68,1,0.020600000000000028,0.02400000000000002
vehicle_012_session_00084,vehicle_012,84,train,132.76896571937323,21.6,325.2,325.8,326.6,327.2,-25.882885657894732,37.86842105263158,0,0.011052631578947309,0.0129999999999999
vehicle_012_session_00085,vehicle_012,85,train,134.85190541551566,27.2,328.3,329.4,330.8,332.2,-69.98553171052633,33.68421052631579,1,0.025210526315789506,0.027000000000000135
vehicle_012_session_00086,vehicle_012,86,train,132.6544329483696,26.0,327.1,328.2,329.2,330.0,-45.11316842105264,30.44736842105263,1,0.01686842105263161,0.018000000000000238
vehicle_012_session_00087,vehicle_012,87,train,133.39906309130916,18.8,325.5,326.65,328.3,329.4,-59.91052842105264,34.44736842105263,1,0.022736842105263166,0.02499999999999991
vehicle_012_session_00088,vehicle_012,88,train,133.58769374999997,44.0,333.0,334.0,336.3,339.6,-60.00000249999999,37.06578947368421,1,0.02403947368421051,0.028000000000000025
vehicle_012_session_00089,vehicle_012,89,train,133.07746003999256,10.4,322.1,323.55,326.3,328.3,-70.82631763157895,36.0,0,0.02696052631578948,0.028999999999999915
vehicle_012_session_00090,vehicle_012,90,train,135.15777264660497,27.6,328.6,329.6,330.8,332.4,-70.20132618421052,37.0,0,0.025486842105263155,0.027000000000000135
vehicle_012_session_00091,vehicle_012,91,train,133.16673332961975,14.4,322.7,323.6,325.3,326.9,-45.10264157894737,35.0,0,0.01946052631578944,0.02100000000000035
vehicle_012_session_00092,vehicle_012,92,train,137.12529344710404,62.0,345.8,347.4,349.65,352.1,-45.00132578947369,39.0,0,0.01911842105263156,0.020999999999999908
vehicle_012_session_00093,vehicle_012,93,train,132.55932478832446,16.8,325.0,326.35,328.6,330.0,-74.18027315789472,36.75,1,0.028210526315789474,0.03100000000000014
vehicle_012_session_00094,vehicle_012,94,train,134.38203487012987,60.0,343.2,344.6,346.1,347.5,-25.725333813333332,39.0,0,0.013293333333333367,0.01499999999999968
vehicle_012_session_00095,vehicle_012,95,train,130.6771376583821,28.4,328.2,328.8,329.7,330.7,-46.31975092105265,38.0,0,0.017447368421052666,0.019000000000000128
vehicle_012_session_00096,vehicle_012,96,train,133.67485171522554,36.8,330.5,331.7,333.5,335.5,-71.50133506666667,37.653333333333336,1,0.02668000000000001,0.028000000000000025
vehicle_012_session_00097,vehicle_012,97,train,133.13846364197533,9.6,321.0,322.1,324.15,326.1,-50.65658894736842,34.0,0,0.02093421052631575,0.022999999999999687
vehicle_012_session_00098,vehicle_012,98,train,134.01035842749528,53.6,338.9,340.25,342.7,345.0,-45.00933426666666,41.0,0,0.020973333333333368,0.02300000000000013
vehicle_012_session_00099,vehicle_012,99,train,134.2572619618056,48.0,333.8,334.95,337.29999999999995,340.2,-46.21580763157896,38.0,0,0.02072368421052629,0.02400000000000002
vehicle_012_session_00100,vehicle_012,100,train,137.41452081997866,47.6,333.9,334.95,337.4,340.7,-50.782909868421065,34.05263157894737,1,0.02243421052631577,0.026000000000000245
vehicle_012_session_00101,vehicle_012,101,train,137.90713964902406,55.2,341.0,343.0,346.3,350.2,-70.70134346666664,41.0,0,0.02830666666666665,0.03000000000000025
vehicle_012_session_00102,vehicle_012,102,train,136.2439971247146,41.2,331.9,333.2,335.3,338.3,-70.70264184210524,35.723684210526315,1,0.02689473684210526,0.03000000000000025
vehicle_012_session_00103,vehicle_012,103,train,134.57683530922435,54.4,338.5,340.15,342.7,344.7,-37.734666853333344,37.0,0,0.018413333333333354,0.021999999999999797
vehicle_012_session_00104,vehicle_012,104,train,132.5063158459596,36.4,329.6,330.4,331.6,332.8,-45.025003684210525,36.0,0,0.017381578947368425,0.019000000000000128
vehicle_012_session_00105,vehicle_012,105,train,132.90014892955801,26.4,327.4,328.2,329.1,329.9,-45.070673600000006,37.0,0,0.017000000000000005,0.018000000000000238
vehicle_012_session_00106,vehicle_012,106,train,133.02693710691824,36.0,328.6,330.7,331.9,333.2,-44.72764171052633,32.0,0,0.017276315789473716,0.018000000000000238
vehicle_012_session_00107,vehicle_012,107,train,134.2163926795393,17.6,322.8,325.04999999999995,326.7,327.8,-44.54400093333333,32.053333333333335,1,0.01935999999999999,0.021999999999999797
vehicle_012_session_00108,vehicle_012,108,train,131.55278616151432,22.8,327.4,328.70000000000005,330.0,331.4,-73.94736999999999,34.94736842105263,1,0.02677631578947371,0.02900000000000036
vehicle_012_session_00109,vehicle_012,109,train,133.36858068813132,26.4,325.8,327.25,328.55,329.2,-37.51973055263159,32.0,0,0.014407894736842132,0.016999999999999904
vehicle_012_session_00110,vehicle_012,110,train,133.1258275027503,17.6,322.5,323.95000000000005,326.0,327.2,-37.63157894736842,36.0,0,0.0177894736842105,0.020000000000000018
vehicle_012_session_00111,vehicle_012,111,train,131.75182047808286,30.8,329.2,330.6,332.15,333.8,-69.37866573333332,29.186666666666667,2,0.025333333333333374,0.027000000000000135
vehicle_012_session_00112,vehicle_012,112,train,137.8672465840841,70.0,354.6,356.20000000000005,359.79999999999995,364.1,-74.98800399999999,35.29333333333334,1,0.02925333333333335,0.031000000000000583
vehicle_012_session_00113,vehicle_012,113,train,132.05852797475964,16.4,325.3,326.65,328.8,330.2,-73.92895039473684,33.0,0,0.02803947368421053,0.03100000000000014
vehicle_012_session_00114,vehicle_012,114,train,134.50326422713118,6.8,319.7,321.65,324.5,327.1,-74.16053578947367,37.0,0,0.029565789473684174,0.03200000000000003
vehicle_012_session_00115,vehicle_012,115,train,133.81840344135802,27.6,328.6,329.79999999999995,331.1,332.7,-74.81333693333335,35.42666666666667,1,0.02724000000000004,0.02900000000000036
vehicle_012_session_00116,vehicle_012,116,train,135.87512535004515,50.4,336.9,339.0,343.3,347.4,-74.01733506666666,32.96,1,0.030693333333333322,0.03399999999999981
vehicle_012_session_00117,vehicle_012,117,train,132.3236499958416,20.4,326.0,327.0,328.5,329.6,-60.01973960526316,36.223684210526315,1,0.02290789473684213,0.026000000000000245
vehicle_012_session_00118,vehicle_012,118,train,131.42340239058754,29.2,328.8,329.65,330.9,332.2,-59.85789842105263,32.0,0,0.022184210526315824,0.02400000000000002
vehicle_012_session_00119,vehicle_012,119,train,133.27515324552346,29.2,328.9,329.95,331.4,333.0,-74.29869249999999,33.48684210526316,1,0.027118421052631618,0.028999999999999915
vehicle_012_session_00120,vehicle_012,120,train,133.50611163194446,6.4,318.8,319.4,320.7,321.7,-26.100010000000008,34.0,0,0.015105263157894745,0.017000000000000348
vehicle_012_session_00121,vehicle_012,121,train,131.947589145888,26.4,327.2,327.9,328.85,329.7,-45.101325789473684,34.56578947368421,1,0.01702631578947371,0.019000000000000128
vehicle_012_session_00122,vehicle_012,122,train,130.42704941603535,33.2,328.2,328.6,329.4,330.0,-28.251325921052636,34.0,0,0.011644736842105255,0.018000000000000238
vehicle_012_session_00123,vehicle_012,123,train,131.72824308976465,13.2,321.9,323.3,325.2,326.9,-44.85921092105263,31.0,0,0.019499999999999962,0.02200000000000024
vehicle_012_session_00124,vehicle_012,124,train,132.73388513570825,35.2,329.2,330.1,331.3,332.4,-45.01579105263158,31.0,0,0.017394736842105293,0.019000000000000128
vehicle_012_session_00125,vehicle_012,125,train,135.58578342803028,50.8,336.0,337.2,339.9875,342.8,-45.11711526315789,33.0,0,0.022486842105263142,0.025000000000000355
vehicle_012_session_00126,vehicle_012,126,train,134.02250435744813,51.2,335.8,337.6,340.6,343.3,-44.77104421052631,31.592105263157894,1,0.02242105263157895,0.025000000000000355
vehicle_012_session_00127,vehicle_012,127,train,134.81854193602692,33.6,328.9,329.6375,330.7375,331.7,-45.17734333333335,33.0,0,0.017480000000000006,0.019000000000000128
vehicle_012_session_00128,vehicle_012,128,train,132.4645892628205,14.0,321.6,323.4,325.2,326.7,-44.892010000000006,31.92,1,0.01971999999999996,0.02100000000000035
vehicle_012_session_00129,vehicle_012,129,train,132.37778730555556,25.2,326.9,327.7,328.70000000000005,329.6,-45.20001039473685,33.0,0,0.017000000000000022,0.018000000000000238
vehicle_012_session_00130,vehicle_012,130,train,132.05997420768085,33.2,329.9,331.20000000000005,332.7,334.7,-74.23290486842106,31.855263157894736,2,0.02742105263157896,0.028999999999999915
vehicle_012_session_00131,vehicle_012,131,train,132.33205173311782,28.4,328.6,329.65,331.0,332.4,-69.62134293333334,35.12,1,0.025480000000000006,0.027000000000000135
vehicle_012_session_00132,vehicle_012,132,train,131.98592418681636,17.6,323.8,324.29999999999995,325.4,326.4,-27.836846710526313,30.0,0,0.014894736842105242,0.016999999999999904
vehicle_012_session_00133,vehicle_012,133,train,135.314069348545,47.2,334.6,336.20000000000005,339.675,343.8,-70.12821358974358,35.294871794871796,1,0.029692307692307702,0.03300000000000036
vehicle_012_session_00134,vehicle_012,134,train,130.78886518393395,20.8,326.9,328.25,329.7,331.0,-69.84474342105263,30.157894736842106,1,0.025473684210526357,0.027000000000000135
vehicle_012_session_00135,vehicle_012,135,train,131.2985335802469,25.6,326.3,328.1,328.95,329.9,-44.65000039473684,33.0,0,0.017000000000000022,0.019000000000000128
vehicle_012_session_00136,vehicle_012,136,train,134.3809881478659,49.2,335.2,336.4,339.3,342.5,-50.56974381578947,33.10526315789474,1,0.023999999999999952,0.026000000000000245
vehicle_012_session_00137,vehicle_012,137,train,134.97692171052634,56.8,342.7,344.35,347.7,351.4,-69.68553631578946,35.0,0,0.028631578947368386,0.03000000000000025
vehicle_012_session_00138,vehicle_012,138,train,132.82813000679877,37.6,330.3,331.1,332.4,333.9,-49.88289144736842,31.30263157894737,1,0.019328947368421046,0.020999999999999908
vehicle_012_session_00139,vehicle_012,139,train,132.37946272865855,29.2,328.8,329.95,331.35,333.0,-70.65200879999999,33.13333333333333,1,0.026026666666666694,0.028000000000000025
vehicle_012_session_00140,vehicle_012,140,train,130.54770963771315,19.2,326.6,328.0,329.5,330.7,-69.6736942105263,32.0921052631579,1,0.025434210526315806,0.027000000000000135
vehicle_012_session_00141,vehicle_012,141,train,131.45420367584018,21.6,327.4,328.5,329.9,331.1,-74.51842289473684,39.0,0,0.0272763157894737,0.028999999999999915
vehicle_012_session_00142,vehicle_012,142,train,131.5053596895425,38.8,330.5,331.1,332.4,333.8,-39.91051736842105,34.0,0,0.01638157894736844,0.018000000000000238
vehicle_012_session_00143,vehicle_012,143,train,135.22334869639377,49.2,334.6,335.75,338.2,341.1,-45.09467666666667,33.0,0,0.022053333333333296,0.025000000000000355
vehicle_012_session_00144,vehicle_012,144,train,130.72659738136576,20.8,326.9,328.4,329.79999999999995,331.1,-69.76934386666666,27.653333333333332,1,0.025373333333333352,0.027000000000000135
vehicle_012_session_00145,vehicle_012,145,train,132.89435437184346,53.6,339.9,342.04999999999995,345.875,349.7,-70.23067573333334,29.946666666666665,1,0.029706666666666652,0.03299999999999992
vehicle_012_session_00146,vehicle_012,146,train,132.58507227926592,41.6,332.4,333.70000000000005,336.0375,339.3,-69.74934826666664,27.52,1,0.0274933333333333,0.03000000000000025
vehicle_012_session_00147,vehicle_012,147,train,133.63145706994652,64.4,349.7,351.5,354.9,358.9,-73.60000906666669,32.0,0,0.02913333333333334,0.03000000000000025
vehicle_012_session_00148,vehicle_012,148,train,132.58687645027626,25.2,327.7,329.0,330.4,331.7,-70.07369092105263,27.56578947368421,1,0.025500000000000033,0.027000000000000135
vehicle_012_session_00149,vehicle_012,149,train,132.62905218936314,43.6,330.5,332.25,334.1,335.8,-37.309330830666674,31.0,0,0.01624000000000002,0.019000000000000128
vehicle_012_session_00150,vehicle_012,150,train,132.568253271099,6.4,319.9,321.79999999999995,324.65,327.2,-69.83290486842105,29.0,0,0.028644736842105223,0.03100000000000014
vehicle_012_session_00151,vehicle_012,151,train,134.62425050776582,54.8,338.9,341.4,343.9,346.6,-44.536836578947366,31.973684210526315,1,0.021355263157894752,0.02400000000000002
vehicle_012_session_00152,vehicle_012,152,train,131.6229623283179,25.6,328.3,329.6,330.8,332.2,-73.92933213333332,35.093333333333334,2,0.027013333333333372,0.028000000000000025
vehicle_012_session_00153,vehicle_012,153,train,130.7713779385965,28.8,327.8,328.5,329.4,330.3,-40.203957763157895,32.89473684210526,1,0.015618421052631589,0.016999999999999904
vehicle_012_session_00154,vehicle_012,154,train,132.96780852910757,9.2,321.0,322.6,325.375,327.7,-70.47067200000001,32.0,0,0.028293333333333285,0.029999999999999805
vehicle_012_session_00155,vehicle_012,155,train,132.89924221491228,52.0,338.3,340.6,344.4,348.3,-69.82368381578948,33.4078947368421,1,0.03027631578947368,0.03400000000000025
vehicle_012_session_00156,vehicle_012,156,train,132.99597159052877,29.2,327.8,328.6,329.6,330.5,-45.10658894736842,31.0,0,0.017250000000000005,0.018000000000000238
vehicle_012_session_00157,vehicle_012,157,train,135.43096280968473,68.0,351.6,352.75,354.9,357.4,-45.127641578947376,32.0,0,0.020657894736842132,0.02200000000000024
vehicle_012_session_00158,vehicle_012,158,train,130.61382082907303,24.4,326.7,327.7375,328.8375,329.7,-50.69067666666667,34.0,0,0.018999999999999996,0.020999999999999908
vehicle_012_session_00159,vehicle_012,159,train,133.88030466101694,48.8,335.3,337.15,340.9,345.0,-69.96447657894737,35.526315789473685,1,0.03042105263157894,0.03399999999999981
