segment_id,vehicle,session_index,split,proxy_capacity_ah,soc_start,voltage_start,voltage_60,voltage_300,voltage_600,current_mean,tmax_mean,temperature_rise,cell_gap_mean,cell_gap_max
vehicle_005_session_00029,vehicle_005,29,train,133.77505533818876,46.0,334.4,336.0,339.35,343.5,-74.4240024,39.16,2,0.026719999999999976,0.028999999999999915
vehicle_005_session_00030,vehicle_005,30,train,133.81141657229347,21.2,326.7,328.1,329.5,330.8,-70.79210631578948,41.19736842105263,1,0.023644736842105284,0.02499999999999991
vehicle_005_session_00031,vehicle_005,31,train,126.22489151016262,9.6,319.4,321.15,323.4,325.0,-37.22532829733334,33.0,0,0.01376,0.015000000000000124
vehicle_005_session_00032,vehicle_005,32,train,136.89682034650633,44.8,333.9,334.15,335.2,336.6,-39.81868106666668,35.92,1,0.014986666666666669,0.016999999999999904
vehicle_005_session_00033,vehicle_005,33,train,135.87209206276972,17.2,324.2,325.2,327.1,328.3,-50.81317289473685,37.0,0,0.017276315789473664,0.018000000000000238
vehicle_005_session_00034,vehicle_005,34,train,135.19954185707888,37.6,331.4,332.4,334.2,336.6,-70.0,36.75,1,0.024000000000000004,0.025000000000000355
vehicle_005_session_00035,vehicle_005,35,train,133.7866410124799,67.2,352.2,353.85,357.29999999999995,361.6,-74.2842252631579,35.75,1,0.02775,0.02900000000000036
vehicle_005_session_00036,vehicle_005,36,train,135.30300215713905,16.8,323.8,326.5,328.8,330.0,-73.89474460526316,34.9078947368421,1,0.02438157894736845,0.026000000000000245
vehicle_005_session_00037,vehicle_005,37,train,135.2501654562932,28.8,329.1,330.0,331.4,332.8,-70.1289542105263,35.19736842105263,2,0.023486842105263184,0.025000000000000355
vehicle_005_session_00038,vehicle_005,38,train,136.495692989418,40.8,332.2,333.4,335.3888888888889,338.3,-69.94932826666667,35.026666666666664,1,0.024333333333333294,0.0259999999999998
vehicle_005_session_00039,vehicle_005,39,train,134.43296176001826,75.2,358.6,359.65,362.15,365.2,-50.10658855263158,37.0,0,0.0214473684210526,0.02400000000000002
vehicle_005_session_00040,vehicle_005,40,train,132.30275803539428,32.4,329.9,330.9,332.4,334.1,-69.9960522368421,37.93421052631579,1,0.02376315789473686,0.025000000000000355
vehicle_005_session_00041,vehicle_005,41,train,137.2959884488974,47.2,333.9,334.9,336.9,339.9,-45.10395736842106,37.0,0,0.018421052631578935,0.020999999999999908
vehicle_005_session_00042,vehicle_005,42,train,135.4485404033688,24.4,326.9,327.7,328.6,329.6,-45.114483684210526,36.48684210526316,1,0.01502631578947373,0.016000000000000014
vehicle_005_session_00043,vehicle_005,43,train,135.4206326370321,24.8,328.3,329.2,330.6,331.9,-73.94078921052632,39.05263157894737,1,0.024552631578947375,0.026000000000000245
vehicle_005_session_00044,vehicle_005,44,train,136.25567832283593,30.8,329.6,330.4,331.7,333.3,-70.7533492,39.8,1,0.023933333333333362,0.025000000000000355
vehicle_005_session_00045,vehicle_005,45,train,133.45173409090907,40.0,331.1,331.7,333.2,334.7,-45.118676666666666,37.0,0,0.01645333333333337,0.018000000000000238
vehicle_005_session_00046,vehicle_005,46,train,133.03272463061467,16.8,323.9,324.79999999999995,326.5,327.7,-45.0080008,36.0,0,0.015746666666666607,0.017000000000000348
vehicle_005_session_00047,vehicle_005,47,train,138.1446693287037,54.0,338.6,339.4,341.0,342.4,-26.117343333333338,36.61333333333334,-1,0.014560000000000007,0.016999999999999904
vehicle_005_session_00048,vehicle_005,48,train,132.6697434126984,16.0,323.6,324.5,326.20000000000005,327.5,-45.037337066666666,38.0,0,0.01565333333333329,0.016999999999999904
vehicle_005_session_00049,vehicle_005,49,train,132.94540779602596,26.4,326.6,327.2,328.0,328.5,-25.997378421052638,36.0,0,0.0094736842105263,0.01100000000000012
vehicle_005_session_00050,vehicle_005,50,train,136.33492813492063,43.6,333.2,334.5,337.1,341.0,-70.43288855263158,34.05263157894737,1,0.02496052631578947,0.027000000000000135
vehicle_005_session_00051,vehicle_005,51,train,133.73961963167213,51.2,337.8,340.04999999999995,344.0,347.7,-70.76710671052632,31.263157894736842,1,0.025592105263157916,0.028000000000000025
vehicle_005_session_00052,vehicle_005,52,train,133.62789344457306,13.2,323.3,324.65,327.2,328.9,-69.87599826666667,37.0,0,0.02353333333333333,0.02499999999999991
vehicle_005_session_00053,vehicle_005,53,train,136.69100491622578,49.2,335.2,336.1,338.4,341.1,-40.21185328947369,38.0,0,0.018684210526315755,0.020999999999999908
vehicle_005_session_00054,vehicle_005,54,train,134.5371433418151,46.8,333.3,334.6,336.4,338.8,-40.044747105263156,36.0,0,0.017092105263157863,0.020000000000000018
vehicle_005_session_00055,vehicle_005,55,train,134.4247630081301,17.6,325.5,326.79999999999995,328.8,330.0,-70.92367657894737,34.89473684210526,1,0.023421052631578957,0.025000000000000355
vehicle_005_session_00056,vehicle_005,56,train,132.1809705246914,3.6,317.5,318.6,321.1,323.0,-44.98552486842105,32.671052631578945,0,0.017434210526315816,0.020000000000000018
vehicle_005_session_00057,vehicle_005,57,train,136.17719789476982,55.2,342.7,343.2,344.95,347.4,-44.9039377631579,36.0,0,0.018210526315789483,0.019000000000000128
vehicle_005_session_00058,vehicle_005,58,train,133.26191282753436,21.2,327.1,328.5,329.9,331.0,-74.09734066666665,35.0,0,0.024333333333333353,0.026000000000000245
vehicle_005_session_00059,vehicle_005,59,train,133.4059383027523,12.4,322.4,323.55,325.7,327.4,-51.04079434210527,34.0,0,0.01726315789473681,0.018000000000000238
vehicle_005_session_00060,vehicle_005,60,train,133.61844963312367,45.2,333.2,334.0,335.8,338.2,-45.01315921052632,36.06578947368421,1,0.01806578947368419,0.020999999999999908
vehicle_005_session_00061,vehicle_005,61,train,131.7211218495935,66.8,351.1,352.0,354.3,356.8,-45.01184328947369,36.80263157894737,1,0.019671052631578943,0.02100000000000035
vehicle_005_session_00062,vehicle_005,62,train,137.8339032785791,58.0,342.4,344.20000000000005,346.5,348.9,-44.93948368421053,32.71052631578947,1,0.018328947368421056,0.020000000000000018
vehicle_005_session_00063,vehicle_005,63,train,132.9755309744624,37.6,332.5,332.7,333.6,335.2,-50.58158710526317,33.86842105263158,1,0.018210526315789496,0.020000000000000018
vehicle_005_session_00064,vehicle_005,64,train,133.27547026575857,41.2,331.0,332.4,333.8,335.3,-44.88290473684211,36.69736842105263,1,0.01678947368421053,0.018000000000000238
vehicle_005_session_00065,vehicle_005,65,train,133.8160667582418,26.8,328.0,329.7,331.1,332.7,-72.58947723684211,34.48684210526316,1,0.024131578947368462,0.026000000000000245
vehicle_005_session_00066,vehicle_005,66,train,137.01776281111114,49.6,335.7,336.9,339.9,342.8,-50.558672533333336,39.0,0,0.021519999999999987,0.02400000000000002
vehicle_005_session_00067,vehicle_005,67,train,133.42691523003475,35.6,330.2,331.1,332.4,333.8,-50.80395434210527,31.855263157894736,1,0.01814473684210528,0.020000000000000018
vehicle_005_session_00068,vehicle_005,68,train,134.1511055337177,35.2,329.7,330.3,331.4,332.5,-45.200010000000006,39.0,0,0.0163866666666667,0.018000000000000238
vehicle_005_session_00069,vehicle_005,69,train,135.2392919849537,50.8,336.4,337.6,340.3,343.0,-44.52763434210526,38.75,1,0.020315789473684186,0.02300000000000013
vehicle_005_session_00070,vehicle_005,70,train,132.93818561208823,20.0,326.9,328.3,329.9,331.1,-75.04605710526316,33.78947368421053,1,0.02457894736842106,0.026000000000000245
vehicle_005_session_00071,vehicle_005,71,train,131.78204050783918,17.6,323.3,324.1,325.2,326.1,-25.910668400000002,37.0,0,0.012733333333333322,0.014000000000000234
vehicle_005_session_00072,vehicle_005,72,train,135.70122343855223,33.6,329.6,330.1,331.20000000000005,332.4,-50.77896473684212,37.0,0,0.018105263157894763,0.019000000000000128
vehicle_005_session_00073,vehicle_005,73,train,136.18197969292535,48.4,335.0,336.1,338.85,341.9,-50.44605092105263,37.0,0,0.02156578947368422,0.02400000000000002
vehicle_005_session_00074,vehicle_005,74,train,138.30570173286603,56.8,342.7,344.5,347.8,351.6,-70.44533373333334,37.92,1,0.026946666666666636,0.028999999999999915
vehicle_005_session_00075,vehicle_005,75,train,134.4467659673087,14.8,324.1,325.4,328.0,329.7,-74.70934520000002,40.81333333333333,1,0.025373333333333338,0.027000000000000135
vehicle_005_session_00076,vehicle_005,76,train,132.7867275914246,12.4,323.3,324.5,327.29999999999995,329.1,-74.75201186666668,37.946666666666665,1,0.02525333333333334,0.026000000000000245
vehicle_005_session_00077,vehicle_005,77,train,132.1762674212073,15.2,324.1,325.4,328.0,329.6,-73.69343144736843,39.39473684210526,1,0.024697368421052624,0.026000000000000245
vehicle_005_session_00078,vehicle_005,78,train,135.5363602851431,46.8,333.2,333.8,334.9,336.3,-25.836009199999992,33.0,0,0.01368000000000001,0.015000000000000124
vehicle_005_session_00079,vehicle_005,79,train,133.32204964453126,22.0,324.4,325.95000000000005,327.575,328.5,-37.33466675066667,36.0,0,0.013333333333333357,0.016000000000000014
vehicle_005_session_00080,vehicle_005,80,train,133.9534171754308,24.8,328.0,329.15,330.4,331.7,-70.5631635526316,37.93421052631579,1,0.02382894736842107,0.026000000000000245
vehicle_005_session_00081,vehicle_005,81,train,132.43185129896077,34.8,329.6,330.2,331.3,332.4,-44.99868407894737,33.43421052631579,1,0.01650000000000003,0.018000000000000238
vehicle_005_session_00082,vehicle_005,82,train,131.77990503003002,35.6,328.6,330.3,331.4,332.7,-44.67500039473684,33.0,0,0.016289473684210572,0.018000000000000238
vehicle_005_session_00083,vehicle_005,83,train,133.16941265571205,13.6,321.0,322.45,324.6,326.1,-37.34604984078947,34.0,0,0.01447368421052631,0.016000000000000014
vehicle_005_session_00084,vehicle_005,84,train,132.06594628810228,4.0,317.2,318.20000000000005,320.4,322.2,-39.30935053333335,38.0,0,0.016600000000000018,0.018000000000000238
vehicle_005_session_00085,vehicle_005,85,train,132.18270615740747,49.2,337.2,337.5,339.3,341.4,-39.30002000000002,40.0,0,0.01942105263157894,0.021999999999999797
vehicle_005_session_00086,vehicle_005,86,train,135.6316948806539,53.6,337.2,339.0,342.0,344.3,-37.22763334473686,34.98684210526316,0,0.01982894736842107,0.02300000000000013
vehicle_005_session_00087,vehicle_005,87,train,130.37674793657115,25.2,328.2,329.1,330.2,331.3,-60.022668933333335,33.0,0,0.020373333333333358,0.02200000000000024
vehicle_005_session_00088,vehicle_005,88,train,136.71711935107376,4.4,316.9,318.1,320.7,322.8,-45.09201,31.0,0,0.01740000000000002,0.019000000000000128
vehicle_005_session_00089,vehicle_005,89,train,138.65759312500003,55.6,340.7,342.2,344.79999999999995,347.5,-50.45789052631579,37.0,0,0.021513157894736873,0.02300000000000013
vehicle_005_session_00090,vehicle_005,90,train,131.60569447548107,28.0,328.9,330.3,331.7,333.3,-70.45466853333333,31.346666666666668,1,0.023706666666666727,0.026000000000000245
vehicle_005_session_00091,vehicle_005,91,train,135.61830885416668,54.8,341.4,343.55,347.0,350.8,-70.54868907894738,33.921052631578945,1,0.02742105263157892,0.029999999999999805
vehicle_005_session_00092,vehicle_005,92,train,134.36549654239766,23.6,327.8,328.85,330.2,331.4,-71.19201199999999,32.44,1,0.023746666666666687,0.025000000000000355
vehicle_005_session_00093,vehicle_005,93,train,132.69229449732094,14.0,323.5,324.9,327.4,329.1,-69.9759976,36.0,0,0.02365333333333334,0.025000000000000355
vehicle_005_session_00094,vehicle_005,94,train,131.35731924539985,23.6,325.3,326.75,328.2,328.9,-37.370657226666665,34.0,0,0.013546666666666662,0.015000000000000124
vehicle_005_session_00095,vehicle_005,95,train,132.1893920374294,18.8,326.0,327.29999999999995,329.1,330.3,-70.22134599999998,34.92,1,0.02374666666666668,0.025000000000000355
vehicle_005_session_00096,vehicle_005,96,train,131.47648822222226,17.2,325.5,326.79999999999995,328.9,330.3,-74.41446828947369,36.01315789473684,1,0.025315789473684215,0.026000000000000245
vehicle_005_session_00097,vehicle_005,97,train,133.75897650462963,53.2,338.8,340.2,342.875,345.7,-50.0840084,41.0,0,0.022626666666666656,0.0259999999999998
vehicle_005_session_00098,vehicle_005,98,train,132.42259669665407,10.8,320.0,322.1,323.9,325.8,-44.92895605263159,38.0,0,0.016092105263157904,0.018000000000000238
vehicle_005_session_00099,vehicle_005,99,train,137.28028636122883,52.4,338.6,340.6,344.35,348.2,-70.55658460526317,38.44736842105263,1,0.028407894736842125,0.03200000000000003
vehicle_005_session_00100,vehicle_005,100,train,135.17969285424059,24.4,327.4,328.0,328.8,329.6,-45.02895026315789,37.53947368421053,1,0.01573684210526316,0.017000000000000348
vehicle_005_session_00101,vehicle_005,101,train,135.92985883403784,44.4,333.6,334.79999999999995,337.45,341.6,-70.29475526315788,36.1578947368421,2,0.027249999999999972,0.03000000000000025
vehicle_005_session_00102,vehicle_005,102,train,135.6708209666667,49.6,335.8,337.0,339.9375,343.0,-50.72001200000001,36.0,0,0.023373333333333322,0.0259999999999998
vehicle_005_session_00103,vehicle_005,103,train,128.7790838671875,29.2,327.2,328.5444444444445,329.9,330.8,-37.513325280000004,34.973333333333336,0,0.013933333333333327,0.016000000000000014
vehicle_005_session_00104,vehicle_005,104,train,132.4714735479798,39.2,332.1,333.0,335.1,338.0,-74.31054263157894,34.921052631578945,2,0.027210526315789463,0.028999999999999915
vehicle_005_session_00105,vehicle_005,105,train,130.92575463907787,2.4,316.0,317.1,319.15,321.4,-40.30131831168833,37.0,0,0.017597402597402608,0.019000000000000128
vehicle_005_session_00106,vehicle_005,106,train,137.95978529483435,54.0,340.3,342.15,345.7,349.6,-70.08290289473685,38.0,0,0.02838157894736841,0.03200000000000003
vehicle_005_session_00107,vehicle_005,107,train,133.45339499532588,16.4,323.9,324.79999999999995,326.6,327.8,-46.460006000000014,38.0,0,0.016999999999999987,0.018000000000000238
vehicle_005_session_00108,vehicle_005,108,train,137.1064037934839,56.8,342.8,344.95,348.5,352.4,-73.86266786666667,38.053333333333335,1,0.02978666666666664,0.03200000000000003
vehicle_005_session_00109,vehicle_005,109,train,138.75983365324598,64.0,349.3,351.05,354.4,358.6,-74.03421394736843,38.13157894736842,1,0.031131578947368423,0.03300000000000036
vehicle_005_session_00110,vehicle_005,110,train,134.1455754142993,29.2,329.1,330.0125,331.4,332.8,-70.00533386666667,37.46666666666667,1,0.024533333333333365,0.026000000000000245
vehicle_005_session_00111,vehicle_005,111,train,134.53917874149664,53.2,338.5,339.65,342.15,344.4,-39.80002000000002,35.0,0,0.0211578947368421,0.02400000000000002
vehicle_005_session_00112,vehicle_005,112,train,131.30410649463386,20.4,324.9,325.5,326.4,327.1,-26.104010000000006,36.0,0,0.011453333333333274,0.014000000000000234
vehicle_005_session_00113,vehicle_005,113,train,131.32820180873273,18.4,323.3,324.9,326.65,327.7,-37.773685263157894,32.0,0,0.015368421052631557,0.017000000000000348
vehicle_005_session_00114,vehicle_005,114,train,128.60370055654062,21.2,325.2,326.54999999999995,328.0,328.6,-37.5520084,32.10666666666667,1,0.013520000000000044,0.015000000000000124
vehicle_005_session_00115,vehicle_005,115,train,135.086790687422,28.4,326.9,328.55,329.6,330.5,-44.907905921052645,34.0,0,0.016118421052631598,0.017000000000000348
vehicle_005_session_00116,vehicle_005,116,train,136.53145065476198,57.6,343.0,344.20000000000005,346.5,349.1,-45.200010000000006,34.0,0,0.021381578947368387,0.02300000000000013
vehicle_005_session_00117,vehicle_005,117,train,134.1099372544643,43.6,333.5,334.9,337.75,342.1,-74.10400880000002,29.72,1,0.028453333333333303,0.03200000000000003
vehicle_005_session_00118,vehicle_005,118,train,133.7817611414694,26.4,328.5,329.6,330.9,332.4,-70.76268226666666,32.78666666666667,1,0.024320000000000015,0.026000000000000245
vehicle_005_session_00119,vehicle_005,119,train,134.07786382700772,18.8,326.0,327.29999999999995,329.15,330.5,-73.63158855263157,36.0,0,0.025328947368421062,0.027000000000000135
vehicle_005_session_00120,vehicle_005,120,train,130.39566383641977,8.8,321.7,323.25,326.1,328.3,-74.13685052631577,36.94736842105263,1,0.025434210526315774,0.027000000000000135
vehicle_005_session_00121,vehicle_005,121,train,130.36025236369906,22.8,327.2,328.2,329.4,330.5,-59.98133186666667,35.48,1,0.020640000000000013,0.02200000000000024
vehicle_005_session_00122,vehicle_005,122,train,130.86398815359476,11.2,321.9,322.9,325.0,326.7,-50.064006400000004,38.0,0,0.01799999999999996,0.019000000000000128
vehicle_005_session_00123,vehicle_005,123,train,128.1539226184117,23.2,326.9,327.5,328.5,329.4,-40.100010000000005,31.0,0,0.014407894736842166,0.016000000000000014
vehicle_005_session_00124,vehicle_005,124,train,136.75054813790564,54.4,340.7,342.6,346.0375,349.9,-69.99599959999999,35.93333333333333,1,0.0291733333333333,0.03100000000000014
vehicle_005_session_00125,vehicle_005,125,train,127.95863424564268,62.8,347.7,348.85,351.1,353.6,-45.2039577631579,35.0,0,0.02211842105263158,0.02400000000000002
vehicle_005_session_00126,vehicle_005,126,train,131.92213371732024,31.6,329.7,330.5,331.7,333.3,-60.14211381578948,31.92105263157895,1,0.021657894736842157,0.02300000000000013
vehicle_005_session_00127,vehicle_005,127,train,129.34538357414874,16.4,323.9,324.79999999999995,326.4,327.8,-45.100010000000005,34.0,0,0.016881578947368373,0.018999999999999684
vehicle_005_session_00128,vehicle_005,128,train,129.5667734508546,65.6,349.9,351.05,353.3,355.8,-45.00263184210527,32.0,0,0.0226184210526316,0.02499999999999991
vehicle_005_session_00129,vehicle_005,129,train,135.33490896358546,52.0,338.8,340.75,344.775,348.8,-72.9453292,35.0,0,0.030520000000000037,0.03300000000000036
vehicle_005_session_00130,vehicle_005,130,train,132.21786247558578,8.400001,320.3,321.4,323.3,325.2,-45.303966184210545,34.0,0,0.01656578947368423,0.018000000000000238
vehicle_005_session_00131,vehicle_005,131,train,130.76936178644243,53.6,338.8,340.25,343.0,345.5,-45.3026507894737,34.01315789473684,1,0.023342105263157897,0.026000000000000245
vehicle_005_session_00132,vehicle_005,132,train,129.55478487482307,32.8,329.7,330.5,331.9,333.3,-59.98399986666666,33.053333333333335,1,0.022,0.02400000000000002
vehicle_005_session_00133,vehicle_005,133,train,132.65787835599724,4.0,317.8,319.0,321.6,323.6,-49.8026507894737,36.71052631578947,1,0.01914473684210527,0.021999999999999797
vehicle_005_session_00134,vehicle_005,134,train,130.24858330962059,12.8,321.6,323.1,324.9,326.4,-37.93026671052632,33.0,0,0.015065789473684152,0.016999999999999904
vehicle_005_session_00135,vehicle_005,135,train,127.76984889632936,28.0,327.2,328.9,329.9,331.0,-44.863167894736854,29.93421052631579,1,0.01636842105263158,0.018000000000000238
vehicle_005_session_00136,vehicle_005,136,train,128.86038869854414,28.8,329.1,330.2,331.65,333.2,-70.0906728,31.026666666666667,2,0.024413333333333363,0.026000000000000245
vehicle_005_session_00137,vehicle_005,137,train,130.62574366651486,21.6,326.1,327.15,328.3,329.2,-50.11185210526317,34.0,0,0.0178157894736842,0.020000000000000018
vehicle_005_session_00138,vehicle_005,138,train,130.1780570982476,24.4,326.6,327.6,328.6,329.4,-44.83025539473684,34.0,0,0.015907894736842117,0.017000000000000348
vehicle_005_session_00139,vehicle_005,139,train,130.00156136463846,35.6,331.0,332.0,333.55,335.7,-70.04000573333333,30.586666666666666,1,0.025560000000000027,0.027000000000000135
vehicle_005_session_00140,vehicle_005,140,train,129.1461609816066,21.2,327.1,328.2375,329.7,331.0,-70.05867253333334,34.82666666666667,1,0.023919999999999983,0.025000000000000355
vehicle_005_session_00141,vehicle_005,141,train,130.6975579335901,47.2,335.3,336.70000000000005,340.3,344.7,-71.40788973684211,34.94736842105263,1,0.030223684210526305,0.03200000000000003
vehicle_005_session_00142,vehicle_005,142,train,131.3975748529412,47.6,334.6,335.5,337.9,341.3,-50.10922052631579,33.0,0,0.02386842105263158,0.027000000000000135
vehicle_005_session_00143,vehicle_005,143,train,130.61715396319886,36.0,328.9,330.6,331.65,333.0,-44.846062763157896,34.69736842105263,1,0.01742105263157895,0.019000000000000128
vehicle_005_session_00144,vehicle_005,144,train,130.5939974590692,34.4,330.3,331.35,333.0,335.0,-73.69867666666666,33.04,2,0.026320000000000003,0.028000000000000025
vehicle_005_session_00145,vehicle_005,145,train,130.5159879166667,38.8,331.6,332.9,334.9375,337.8,-74.0133352,35.36,1,0.027653333333333332,0.03000000000000025
vehicle_005_session_00146,vehicle_005,146,train,128.79014223090277,24.8,328.0,329.4,330.8,332.2,-74.10134293333334,32.16,2,0.025040000000000007,0.028000000000000025
vehicle_005_session_00147,vehicle_005,147,train,130.1617650499132,10.0,322.2,323.55,326.35,328.5,-70.54342539473684,33.88157894736842,1,0.024394736842105257,0.026000000000000245
vehicle_005_session_00148,vehicle_005,148,train,130.67054655448717,48.8,336.3,337.75,342.1,346.3,-73.1000077631579,32.35526315789474,1,0.03073684210526318,0.03300000000000036
vehicle_005_session_00149,vehicle_005,149,train,130.5479441292735,45.6,332.8,334.15,336.05,338.5,-44.95527302631579,31.407894736842106,1,0.020434210526315753,0.02400000000000002
vehicle_005_session_00150,vehicle_005,150,train,130.01604787406276,29.6,327.8,329.1,330.2,331.1,-45.000010131578954,29.736842105263158,1,0.016723684210526307,0.018000000000000238
vehicle_005_session_00151,vehicle_005,151,train,129.14979138367056,20.4,326.7,328.25,329.7,331.0,-69.93552789473684,26.63157894736842,1,0.023447368421052685,0.026000000000000245
vehicle_005_session_00152,vehicle_005,152,train,129.0221270080577,33.2,327.8,329.15,330.7,331.6,-37.40788497368421,31.0,0,0.014921052631578963,0.017000000000000348
vehicle_005_session_00153,vehicle_005,153,train,130.20156955705707,42.0,333.6,334.7,336.8,340.0,-69.91446618421053,31.473684210526315,1,0.027342105263157886,0.03100000000000014
vehicle_005_session_00154,vehicle_005,154,train,128.68349354707792,30.4,329.9,331.05,332.5,334.4,-74.03333866666667,26.56,1,0.025826666666666675,0.028000000000000025
vehicle_005_session_00155,vehicle_005,155,train,129.06019456018518,26.8,328.8,330.0,331.6,333.2,-74.0346712,26.68,1,0.02542666666666669,0.027000000000000135
vehicle_005_session_00156,vehicle_005,156,train,127.53425393660532,15.6,324.2,325.25,326.9,328.0,-45.014475131578955,28.0,0,0.016973684210526276,0.019000000000000128
vehicle_005_session_00157,vehicle_005,157,train,129.1058877782526,22.4,324.7,326.25,327.8,328.8,-37.199999895999994,28.0,0,0.013986666666666689,0.016000000000000014
vehicle_005_session_00158,vehicle_005,158,train,128.35844802579365,13.6,323.5,324.6,326.5,327.8,-50.41332466666667,31.0,0,0.01861333333333329,0.020000000000000018
vehicle_005_session_00159,vehicle_005,159,train,131.66973822196013,54.0,338.0,339.75,342.7,344.9,-37.581332079999996,35.0,0,0.023440000000000048,0.027000000000000135
vehicle_005_session_00160,vehicle_005,160,train,129.48651167624524,33.2,329.9,331.05,332.7,334.6,-69.62632460526315,33.3421052631579,1,0.02531578947368424,0.027000000000000135
